source_id,niveau,montant,unite,ordre,order_niveau_regle,cible,flag_chiffre_independant_des_benefs,exception,cible_si_independant,flag_optionel,min,max,flag_cible_multiple,flag_delegation
611378,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611393,2,6,%,1,1,actions,False,False,False,False,False,False,False,False
611425,1,6,%,1,1,intérêt aux actions,True,False,False,False,False,False,False,False
611425,2,10,%,2,1,fonds de réserve,False,False,False,False,False,False,False,False
611425,2,15,%,3,2,parts de fondateur,False,False,False,False,False,False,False,False
611425,2,70,%,4,3,actions,False,sauf prélèvement en faveur de réserves extraordinaires,True,False,False,False,False,False
611449,1,5,%,1,1,intérêt aux actions,True,False,False,False,False,False,False,False
611449,1,20,%,2,2,réserve,False,False,False,False,False,False,False,False
611501,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611501,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611501,1,20,%,3,3,fonds de prévoyance,False,False,False,True,False,prélèvement facultatif de  au maximum en faveur d’un fonds de prévoyance,False,False
611501,2,6,%,4,1,administrateurs,False,False,False,False,False,False,False,False
611501,2,88,%,5,2,actions,False,False,False,False,False,False,False,False
611531,1,5,%,1,1,obligations libellées en monnaies étrangères,True,False,False,False,False,False,False,False
611561,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611561,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611561,3,80,%,3,1,actionnaires,False,False,False,False,False,False,False,False
611561,3,20,%,4,2,parts,False,False,False,False,False,False,False,False
611590,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611590,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611610,1,10,%,1,1,réserve,False,False,False,False,False,False,False,False
611610,2,15,%,2,1,conseil d’administration,False,False,False,False,au conseil d’administration avec minimum de 7,False,False,False
611632,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611632,1,7,%,2,2,actions de priorité,True,False,False,False,False,False,False,False
611632,1,6,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
611632,2,15,%,4,1,conseil d’administration,False,False,False,False,False,False,False,False
611632,3,60,%,5,1,actions ordinaires,False,False,False,False,False,False,False,False
611632,3,40,%,6,2,parts bénéficiaires,False,False,False,False,False,False,False,False
611652,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611652,1,7,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611652,1,7,%,3,3,actions,False,False,False,False,False,False,False,False
611652,2,22,%,4,1,parts,False,False,False,False,False,False,False,False
611652,2,70,%,5,2,actions,False,sauf amortissements à prélever sur la part revenant aux actions,True,False,False,False,False,False
611668,1,93,%,1,1,actions,False,False,False,False,False,False,False,False
611668,1,5,%,2,2,administrateurs,False,False,False,False,False,False,False,False
611668,1,2,%,3,3,fonds de réserve,False,False,False,False,False,False,False,False
611713,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611713,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611713,4,75,%,3,1,actions,False,False,False,False,False,False,False,False
611713,4,25,%,4,2,parts bénéficiaires,False,False,False,False,False,False,False,False
611754,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611754,1,10,%,2,2,actions,False,False,False,False,False,False,False,False
611754,3,10,%,3,1,conseil,False,False,False,False,False,False,False,False
611754,3,85,%,4,2,actions,False,False,False,False,False,False,False,False
611774,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611774,1,5,%,2,2,actions,False,False,False,False,False,False,False,False
611774,1,10,%,3,3,administrateurs,False,False,False,False,False,False,False,False
611774,1,5,%,4,4,direction,False,False,False,False,False,False,False,False
611774,2,70,%,5,1,actions de capital,False,False,False,False,False,False,False,False
611774,2,30,%,6,2,parts de fondateur,False,False,False,False,False,False,False,False
611787,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611787,1,10,%,2,2,fonds de réserve,False,False,False,False,False,False,False,False
611787,1,8,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
611787,2,10,%,4,1,personnel,False,False,False,False,False,False,False,False
611787,2,50,%,5,2,actions,False,False,False,False,False,False,False,False
611787,2,50,%,6,3,parts,False,False,False,False,False,False,False,False
611787,2,45,%,7,4,actions,False,False,False,False,False,False,False,False
611787,2,55,%,8,5,parts,False,False,False,False,False,False,False,False
611787,2,30,%,9,6,actions,False,False,False,False,False,False,False,False
611787,2,70,%,10,7,parts,False,False,False,False,False,False,False,False
611805,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611805,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611805,2,85,%,3,1,actions,False,False,False,False,False,False,False,False
611825,1,6,%,1,1,intérêt aux actions,True,False,False,False,False,False,False,False
611825,1,10,%,2,2,fonds de réserve,False,False,False,False,False,False,False,False
611825,1,10,%,3,3,fonds de réserve,False,False,False,False,False,False,False,False
611825,2,15,%,4,1,parts de fondateur,False,False,False,False,False,False,False,False
611848,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611848,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611848,1,4,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
611848,1,6,%,4,4,actions,False,False,False,False,False,aux actions A ne pourra être prélevé que jusqu’à concurrence de,False,False
611848,1,4,%,5,5,parts,False,False,False,False,False,False,False,False
611848,2,35,%,6,1,parts,False,False,False,False,False,False,False,False
611848,2,55,%,7,2,actions,False,False,False,False,False,False,False,False
611870,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611870,1,6,%,2,2,actions,True,False,False,False,False,False,False,False
611870,1,5,%,3,3,personnel,False,False,False,False,False,False,False,False
611870,1,5,%,4,4,personnel,False,False,False,False,False,False,False,False
611887,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611887,1,4,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611887,2,85,%,3,1,actions,False,False,False,False,False,False,False,False
611909,1,5,%,1,1,intérêt aux actions,True,False,False,False,False,False,False,False
611909,1,10,%,2,2,fonds de réserve,False,False,False,False,False,False,False,False
611909,2,90,%,3,1,actions,False,False,False,False,False,False,False,False
611925,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611925,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611925,2,10,%,3,1,administrateurs,False,False,False,False,False,False,False,False
611925,2,90,%,4,2,actions,False,False,False,False,False,False,False,False
611941,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611941,1,6,%,2,2,intérêt aux actions privilégiées,True,False,False,False,False,False,False,False
611941,3,15,%,3,1,actions privilégiées,False,False,False,False,False,False,False,False
611941,3,6,%,4,2,intérêt aux actions,True,False,False,False,False,False,False,False
611974,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611974,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611974,2,15,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
611974,2,85,%,4,2,actions,False,False,False,False,False,False,False,False
611994,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611994,1,6,%,2,2,capital versé,True,False,False,False,False,False,False,False
611994,2,20,%,3,1,actions,False,False,False,False,False,aux actions jusqu’à concurrence d’un dividende complémentaire non cumulatif de,False,False
611994,3,40,%,4,1,réserve,False,False,False,False,False,False,False,False
612008,1,1,%,1,1,président,False,False,False,False,False,False,False,False
612008,1,2,%,2,2,fonds de secours des employés,False,False,False,False,False,False,False,False
612008,1,6,%,3,3,réserve,False,False,False,False,False,False,False,False
612008,1,5,%,4,4,actions,False,False,False,False,False,False,False,False
612023,1,5,%,1,1,intérêt aux actions,True,False,False,False,False,False,False,False
612023,2,10,%,2,1,fonds de réserve,False,False,False,False,False,False,False,False
612023,2,5,%,3,2,directeur,False,False,False,False,False,False,False,False
612023,2,10,%,4,3,parts de fondateur,False,False,False,False,False,False,False,False
612023,2,65,%,5,4,actions,False,False,False,False,False,False,False,False
612042,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
612042,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
612059,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
612059,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
612059,2,80,%,3,1,actions,False,False,False,False,False,False,False,False
612076,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
612076,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
612076,1,5,%,3,3,réserve,False,False,False,False,False,False,False,False
612076,2,20,%,4,1,personnel,False,False,False,False,False,False,False,False
612076,2,10,%,5,2,administrateurs,False,False,False,False,False,False,False,False
612076,2,70,%,6,3,actions,False,False,False,False,False,False,False,False
612099,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
612099,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
612099,2,75,%,3,1,actions,False,False,False,False,False,False,False,False
612099,2,5,%,4,2,œuvres de bienfaisance,False,False,False,False,False,False,False,False
612099,2,5,%,5,3,personnel,False,False,False,False,False,False,False,False
612116,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
612116,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
612116,2,5,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
612116,3,97,%,4,1,actions,False,False,False,False,False,False,False,False
612116,3,3,%,5,2,parts de fondateur,False,False,False,False,False,False,False,False
612134,1,10,,1,1,réserve légale,False,False,False,False,False,Le maximum de la réserve légale est fixé à 10 millions,False,False
612134,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
612134,2,65,%,3,1,actions,False,False,False,False,False,False,False,False
612154,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
612154,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
612173,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
612192,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
612192,1,5,%,2,2,fonds de prévoyance,False,False,False,False,False,False,False,False
612192,1,5,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
612192,2,90,%,4,1,actions,False,False,False,False,False,False,False,False
612192,2,10,%,5,2,conseil,False,False,False,False,False,False,False,False
612211,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
612211,1,6,%,2,2,actions,True,False,False,False,False,False,False,False
612211,2,80,%,3,1,actions,False,False,False,False,False,False,False,False
612211,2,20,%,4,2,parts,False,False,False,False,False,False,False,False
612230,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
612230,1,18,%,2,2,parts,False,False,False,False,False,False,False,False
612230,1,80,%,3,3,actions,False,False,False,False,False,False,False,False
612247,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
612247,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
612247,2,90,%,3,1,actions,False,False,False,False,False,False,False,False
612270,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
612270,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
612270,1,10,%,3,3,conseil d’administration,False,False,False,False,False,False,False,False
